entropy_ElectronAffinity;gmean_Density;gmean_FusionHeat;gmean_ThermalConductivity;mean_Density;mean_ElectronAffinity;mean_FusionHeat;mean_ThermalConductivity;mean_Valence;mean_atomic_mass;mean_atomic_radius;mean_fie;number_of_elements;range_Density;range_ThermalConductivity;range_atomic_mass;range_atomic_radius;range_fie;std_ElectronAffinity;std_atomic_radius;std_fie;wtd_entropy_Density;wtd_entropy_ElectronAffinity;wtd_entropy_Valence;wtd_gmean_Density;wtd_gmean_FusionHeat;wtd_gmean_ThermalConductivity;wtd_mean_ElectronAffinity;wtd_mean_ThermalConductivity;wtd_mean_Valence;wtd_mean_atomic_mass;wtd_mean_atomic_radius;wtd_mean_fie;wtd_range_Density;wtd_range_ElectronAffinity;wtd_range_FusionHeat;wtd_range_Valence;wtd_range_atomic_mass;wtd_std_Density;wtd_std_ElectronAffinity;wtd_std_fie;min;max;mean
-0.600264398;-3.541216841;-3.110193594;-2.296642825;-1.978731048;5.934973947;-0.923768978;-1.329649038;-1.759995896;-1.597232781;-2.931895767;5.490780811;-0.299320151;-0.282892638;-0.028202506;-0.559974141;0.893352658;12.10302566;10.26719679;2.324815875;7.854912768;-1.229267904;3.974233991;-0.413998191;-0.228651856;0.231657062;-0.422326067;1.580021;0.17776161;-1.147492469;-0.301963677;0.200681305;1.689820548;0.472161877;-3.15318007;0.632808638;0.147310347;0.963828568;-0.667402563;2.76576725;2.110176132;1.203783913;1.14132075;1.180065935
-0.600264398;-3.541216841;-3.110193594;-2.296642825;-1.978731048;5.934973947;-0.923768978;-1.329649038;-1.759995896;-1.597232781;-2.931895767;5.490780811;-0.299320151;-0.282892638;-0.028202506;-0.559974141;0.893352658;12.10302566;10.26719679;2.324815875;7.854912768;-1.228937554;2.733750568;-0.755675991;-1.083100405;-0.507549728;-1.220441687;1.311811932;-0.072781727;-0.969750078;-0.460597978;-0.178151637;2.060917953;0.301139797;-1.700842505;0.489888092;0.636614788;0.913577425;-0.731744301;1.837785707;1.236219545;1.203783913;1.14132075;1.180065935
-0.600264398;-3.541216841;-3.110193594;-2.296642825;-1.978731048;5.934973947;-0.923768978;-1.329649038;-1.759995896;-1.597232781;-2.931895767;5.490780811;-0.299320151;-0.282892638;-0.028202506;-0.559974141;0.893352658;12.10302566;10.26719679;2.324815875;7.854912768;-1.228938149;4.707466934;-0.266399743;-0.581554126;-0.052013181;-0.76788776;2.072108449;0.069402593;-1.364322826;-0.362547882;0.014851338;2.43338633;0.398107627;-3.490461901;0.563100265;-0.039472399;0.895194989;-0.694751854;3.501465705;2.74658847;1.203783913;1.14132075;1.180065935
-0.600264398;-3.541216841;-3.110193594;-2.296642825;-1.978731048;5.934973947;-0.923768978;-1.329649038;-1.759995896;-1.597232781;-2.931895767;5.490780811;-0.299320151;-0.282892638;-0.028202506;-0.559974141;0.893352658;12.10302566;10.26719679;2.324815875;7.854912768;-1.229195197;7.481825305;0.684568577;0.881886133;1.216521742;0.559005167;3.684659256;0.461633769;-2.218633717;-0.098463576;0.564800412;2.996017504;0.665674164;-7.65762779;0.771359246;-1.586896103;0.881877238;-0.599367857;6.654369062;5.992357015;-1.106237317;-1.180562533;-1.155959224
-0.600264398;-3.541216841;-3.110193594;-2.296642825;-1.978731048;5.934973947;-0.923768978;-1.329649038;-1.759995896;-1.597232781;-2.931895767;5.490780811;-0.299320151;-0.282892638;-0.028202506;-0.559974141;0.893352658;12.10302566;10.26719679;2.324815875;7.854912768;-1.228040105;8.314927376;1.059817764;-0.570542845;0.065682363;-0.850646313;5.537765655;0.0336233;-3.03133687;-0.338962555;-0.165938824;5.846174086;0.373178208;-8.846021804;0.497192559;-2.265312848;0.617767509;-0.704021759;8.658350695;8.075324524;-0.693733526;-0.765940518;-0.738811874
-0.600264398;-3.541216841;-3.110193594;-2.296642825;-1.978731048;5.934973947;-0.923768978;-1.329649038;-1.759995896;-1.597232781;-2.931895767;5.490780811;-0.299320151;-0.282892638;-0.028202506;-0.559974141;0.893352658;12.10302566;10.26719679;2.324815875;7.854912768;-1.227557985;8.510524708;1.198886798;-1.128471039;-0.394101589;-1.39212429;6.302007338;-0.142892976;-3.366504669;-0.438147007;-0.46730382;7.021610272;0.252549625;-9.336128707;0.384123168;-2.545099466;0.508845719;-0.750583234;9.403146363;8.870224226;-0.281229735;-0.351318504;-0.321664524
-0.600264398;-3.541216841;-3.110193594;-2.296642825;-1.978731048;5.934973947;-0.923768978;-1.329649038;-1.759995896;-1.597232781;-2.931895767;5.490780811;-0.299320151;-0.282892638;-0.028202506;-0.559974141;0.893352658;12.10302566;10.26719679;2.324815875;7.854912768;-1.226924933;8.666240838;1.367945926;-1.819494318;-0.978646899;-2.062758396;7.29449952;-0.372128079;-3.801774606;-0.566954156;-0.858675314;8.54810537;0.095893778;-9.972612268;0.237284166;-2.908447904;0.367393054;-0.814043646;10.30928598;9.849255826;-0.281229735;-0.351318504;-0.321664524
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.229960483;-0.101808212;-1.006206697;-0.379102826;0.320346417;-0.232062309;0.077552074;0.202158074;-0.615113368;-0.324264;0.297505512;0.287014886;0.488939265;-0.082220594;0.657176414;0.845422528;1.077363687;-0.661315735;-0.110027875;-0.257273782;1.278034596;1.215952712;1.255152458
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.229754254;-0.074889576;-1.008970923;-0.880121484;-0.025869179;-0.625502589;0.136875912;0.069550998;-0.679012289;-0.411230901;0.091223535;0.708325415;0.398360837;0.077213027;0.575891141;0.890147485;1.032261717;-0.694670722;-0.143382572;-0.313235801;1.080032776;1.016934145;1.05492173
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.229740671;0.186277795;-0.896326249;-1.213068505;-0.10836439;-0.718109308;0.093217116;0.010087874;-0.800798876;-0.462996041;0.004408341;0.896589869;0.357689083;-0.316765166;0.53402298;0.783945675;1.011221951;-0.709991365;-0.157761139;-0.340745427;1.306909861;1.244976253;1.284352773
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.229938657;0.325245384;-0.822326303;-0.933799515;0.183714831;-0.387551966;0.007633438;0.105620919;-0.81155817;-0.408129087;0.156485154;0.592667318;0.422910261;-0.715472633;0.589278397;0.674732123;1.043217209;-0.685484648;-0.133615516;-0.299332216;1.201721394;1.139247639;1.177980198
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.229738009;0.235295907;-0.875192706;-1.278366325;-0.12475557;-0.736470724;0.084525213;-0.001750446;-0.825044958;-0.473301793;-0.012875401;0.934070904;0.349591875;-0.39520101;0.525687582;0.762802307;1.007033213;-0.713068589;-0.160638047;-0.346321229;1.265659482;1.203514052;1.242638038
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.230762024;0.80205208;-0.561931936;0.481911616;1.502467266;1.156281538;-0.337280395;0.537682289;-0.804346772;-0.152326171;0.84086287;-0.781469795;0.717915016;-2.2394406;0.842429298;0.256542003;1.188409288;-0.581890557;-0.029210208;-0.138242963;-0.574107426;-0.645700134;-0.617839142
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.22972486;0.468140463;-0.774827162;-1.598580584;-0.206178266;-0.827489876;0.041263464;-0.060672792;-0.945723999;-0.524596163;-0.098901053;1.120623261;0.309290003;-0.785596228;0.484200185;0.657566321;0.986184791;-0.72851876;-0.175028077;-0.37456278;1.306909861;1.244976253;1.284352773
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.230273431;0.266573271;-0.825039885;-0.058044738;0.769852011;0.287865889;-0.083651187;0.330968393;-0.690340908;-0.258609361;0.506262011;-0.1232029;0.576843293;-0.923285371;0.728146347;0.615850011;1.119972362;-0.629982738;-0.077827638;-0.208470824;0.461277089;0.395001123;0.429200706
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.23020632;0.236472559;-0.842606526;-0.185866694;0.660827622;0.160925577;-0.057321247;0.293973666;-0.695203922;-0.281094204;0.447922171;-0.005574032;0.551581365;-0.814016345;0.706223603;0.645901484;1.107503301;-0.638873389;-0.086927052;-0.222393984;0.543777848;0.477925526;0.512630176
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.229719681;0.55638704;-0.736795614;-1.723798353;-0.238500628;-0.863533709;0.024050428;-0.084116839;-0.993739823;-0.545005187;-0.133128968;1.194848756;0.293254675;-0.940926833;0.467693163;0.615694992;0.977889611;-0.734728218;-0.180786486;-0.38602636;0.997532018;0.934009742;0.97149226
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.230236639;0.927552067;-0.541425486;-1.042749046;0.521325111;0.00028129;-0.204696861;0.160057148;-1.034499012;-0.406587877;0.256375163;0.417955919;0.45994641;-2.026256886;0.608149669;0.318579581;1.05955057;-0.671776548;-0.120790117;-0.279203353;0.255025194;0.187690116;0.220627031
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.229904977;0.900640843;-0.574762178;-1.77547503;-0.033244144;-0.632616845;-0.104174088;-0.048752467;-1.125694716;-0.542238464;-0.06902173;1.081438859;0.317322722;-1.728111362;0.4807021;0.401779657;0.988613282;-0.725374042;-0.171978598;-0.37112591;1.207908951;1.14546697;1.184237409
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.230179822;0.722286614;-0.634018738;-0.889604725;0.484510322;-0.042474738;-0.144051605;0.172084946;-0.941182907;-0.386701454;0.26974314;0.380360259;0.468213735;-1.603300256;0.620614434;0.433170815;1.064407619;-0.66877574;-0.117365669;-0.273203536;0.4406519;0.374270022;0.408343338
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.229766824;0.532844762;-0.743833629;-1.58911426;-0.155222889;-0.770306986;0.015653185;-0.04888595;-0.967002176;-0.520561766;-0.078920039;1.082984436;0.317325207;-0.934500193;0.489856843;0.617045202;0.989957701;-0.725410005;-0.17199719;-0.369368604;1.34816024;1.286438455;1.326067508
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.229722263;0.512577259;-0.755675991;-1.661391141;-0.22235695;-0.845537575;0.032650429;-0.072403696;-0.969750078;-0.534808406;-0.116027982;1.157763978;0.301266264;-0.86332037;0.475940423;0.636614788;0.982034058;-0.731621418;-0.177907119;-0.38028277;1.245034292;1.182782951;1.22178067
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.230723543;1.454451604;-0.283215099;-0.628800026;1.2168516;0.8158626;-0.465575904;0.349941266;-1.176204645;-0.31402769;0.56599162;-0.186978989;0.589510852;-3.420086743;0.710976568;-0.061609652;1.122091895;-0.625441495;-0.07805579;-0.207139536;-0.598857654;-0.670577455;-0.642867983
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.229892384;1.097778412;-0.4899405;-2.080810933;-0.115064906;-0.724451226;-0.146591888;-0.107319032;-1.24487264;-0.593117215;-0.154575118;1.266870189;0.277264654;-2.112288798;0.439510149;0.298226252;0.967897508;-0.740908245;-0.186741267;-0.399827158;1.214096508;1.1516863;1.190494619
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.229686741;1.07926027;-0.511459111;-2.499771636;-0.44523085;-1.092882952;-0.086576045;-0.234789651;-1.302333237;-0.676172179;-0.353108799;1.671889599;0.190197062;-1.939222885;0.361603994;0.346591634;0.924577233;-0.775482337;-0.218243925;-0.462788172;0.172524436;0.104765713;0.137197561
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.229676809;1.22599345;-0.448210782;-2.725930676;-0.507689675;-1.161773204;-0.120182452;-0.280561477;-1.396078622;-0.71601847;-0.419934928;1.816806458;0.158889924;-2.242488174;0.329375917;0.264842636;0.908381841;-0.788153626;-0.229777201;-0.487166607;1.319284975;1.257414914;1.296867193
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.229652329;1.570255208;-0.299771365;-3.267109081;-0.661533471;-1.3306623;-0.203325986;-0.393802604;-1.628008097;-0.814599612;-0.5852651;2.17533587;0.08143494;-2.749193867;0.249642508;0.062592692;0.868313871;-0.820087544;-0.25862167;-0.549606558;-0.569982388;1.249122473;0.337428289
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.229649901;1.603102181;-0.285604006;-3.319394777;-0.676739659;-1.347294109;-0.211572542;-0.405034378;-1.651011937;-0.824377342;-0.601663319;2.210896413;0.073752598;-2.785830099;0.241734182;0.042532622;0.864339745;-0.823300393;-0.261506791;-0.555964976;1.311034899;1.249122473;1.288524246
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.229843303;1.797322599;-0.188773641;-3.20951741;-0.433672797;-1.078996212;-0.313104706;-0.337224414;-1.71271029;-0.792843788;-0.490418288;1.994788303;0.120015115;-3.223378171;0.277809512;-0.108276726;0.88657691;-0.804031118;-0.245809328;-0.520304647;1.232659179;1.170344291;1.20926625
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.230669541;2.239090163;0.052483975;-2.069703394;0.815115933;0.343685697;-0.648415796;0.082382775;-1.706156661;-0.544476071;0.174259722;0.660257667;0.406516084;-4.655549505;0.523637152;-0.515022407;1.027579884;-0.691379939;-0.149527626;-0.319543032;-0.743233981;-0.81569516;-0.788869556
0.746572704;-3.912544273;-2.608176762;-2.03508578;-1.979186586;0.767545503;-0.895718059;-1.327418201;-1.759995896;-1.90585939;-2.707638633;3.578084343;-0.299320151;-0.282021542;-0.028202506;0.123571757;0.320095269;0.085319666;-0.747974565;1.919448037;2.776163895;-1.230643251;2.580556909;0.198839112;-2.7163064;0.621514119;0.118908045;-0.737546765;-0.048046914;-1.964498216;-0.656815286;-0.016702155;1.073269292;0.317309605;-5.052116387;0.432312741;-0.73605252;0.981507072;-0.725183974;-0.185169621;-0.380416138;-0.815422144;-0.888254013;-0.861870342
0.642901249;-1.735242567;-1.190832953;-0.006621589;-1.827470067;0.500264721;-0.665851133;-0.089077577;-1.759995896;-1.804077676;-0.383519245;-0.527443146;-0.299320151;-0.282892638;-0.028202506;-0.146950182;0.320095269;0.085319666;-0.676632311;-0.238047231;0.444908603;-1.211012705;-0.472863723;-1.169629512;-0.279070408;0.139228909;-0.382233154;0.183001284;0.162784293;-0.531633667;-0.346106713;0.261554672;0.283960917;0.443587298;0.567956332;0.614969789;1.018666372;1.055433906;-0.680251316;-0.121042528;-0.216641019;1.09240789;1.148783946;1.115658384
0.642901249;-1.735242567;-1.190832953;-0.006621589;-1.827470067;0.500264721;-0.665851133;-0.089077577;-1.759995896;-1.804077676;-0.383519245;-0.527443146;-0.299320151;-0.282892638;-0.028202506;-0.146950182;0.320095269;0.085319666;-0.676632311;-0.238047231;0.444908603;-1.180894701;-0.253216087;-1.058283409;-0.18884365;0.201473266;-0.196686781;0.134371192;0.157092334;-0.630036525;-0.382993018;0.321354282;0.044806421;0.410738412;0.277446239;0.558071797;0.932855909;1.033877253;-0.699964323;-0.12242071;-0.110466497;1.026407283;1.050103906;1.027807153
0.642901249;-1.735242567;-1.190832953;-0.006621589;-1.827470067;0.500264721;-0.665851133;-0.089077577;-1.759995896;-1.804077676;-0.383519245;-0.527443146;-0.299320151;-0.282892638;-0.028202506;-0.146950182;0.320095269;0.085319666;-0.676632311;-0.238047231;0.444908603;-1.16719419;-0.155346537;-1.008970923;-0.14372209;0.232510072;-0.103414996;0.110167715;0.154259409;-0.679012289;-0.40135157;0.351116936;-0.074222357;0.394389308;0.132857497;0.529753301;0.890147485;1.023148365;-0.709817287;-0.123155614;-0.058172342;1.129533231;1.066688787;1.104979412
0.642901249;-1.735242567;-1.190832953;-0.006621589;-1.827470067;0.500264721;-0.665851133;-0.089077577;-1.759995896;-1.804077676;-0.383519245;-0.527443146;-0.299320151;-0.282892638;-0.028202506;-0.146950182;0.320095269;0.085319666;-0.676632311;-0.238047231;0.444908603;-1.154066359;-0.062537953;-0.962346851;-0.098595375;0.263490132;-0.009811154;0.086038108;0.151435135;-0.727838476;-0.419654066;0.380788716;-0.192887634;0.378090127;-0.01128975;0.501521276;0.847569478;1.012452242;-0.719667785;-0.123920675;-0.006400428;1.117570621;1.054664748;1.092882139
0.642901249;-1.735242567;-1.190832953;-0.006621589;-1.827470067;0.500264721;-0.665851133;-0.089077577;-1.759995896;-1.804077676;-0.383519245;-0.527443146;-0.299320151;-0.282892638;-0.028202506;-0.146950182;0.320095269;0.085319666;-0.676632311;-0.238047231;0.444908603;-1.040018584;0.712247996;-0.577293242;0.352906158;0.570199026;0.944427608;-0.151266539;0.123659563;-1.208023936;-0.599651538;0.672598325;-1.359911633;0.217794415;-1.428918308;0.223870964;0.428832358;0.907260272;-0.818020146;-0.133169699;0.483632481;0.997532018;0.934009742;0.97149226
0.642901249;-1.735242567;-1.190832953;-0.006621589;-1.827470067;0.500264721;-0.665851133;-0.089077577;-1.759995896;-1.804077676;-0.383519245;-0.527443146;-0.299320151;-0.282892638;-0.028202506;-0.146950182;0.320095269;0.085319666;-0.676632311;-0.238047231;0.444908603;-0.942743342;1.336565538;-0.271549514;0.804682814;0.871377758;1.931545237;-0.381539923;0.096706974;-1.673981685;-0.774315752;0.95576174;-2.492357145;0.062248207;-2.804543056;-0.045552671;0.02250226;0.805185103;-0.916044487;-0.145142504;0.926419883;0.90636868;0.842378277;0.879302696
-1.660678497;-1.614006152;-0.887675807;-1.106216523;-0.777796148;0.827025601;-0.178207558;0.257762697;-0.607433138;-0.611743237;-0.434486775;0.894499089;-1.74872042;-0.282892638;-0.028202506;-0.559974141;0.320095269;0.085319666;0.259508129;1.108960641;1.038887984;-1.230897138;-0.136981199;-0.957333103;2.006072444;1.978500928;1.733010838;-0.23362769;0.795093078;-0.390268093;0.056252196;1.223583659;-1.59724977;0.890051095;-2.803113539;0.660487758;-2.679592888;-0.507732035;-0.525788319;0.035417314;-0.058236043;-1.724993003;-0.193762138;-0.701647837
-1.660678497;-1.614006152;-0.887675807;-1.106216523;-0.777796148;0.827025601;-0.178207558;0.257762697;-0.607433138;-0.611743237;-0.434486775;0.894499089;-1.74872042;-0.282892638;-0.028202506;-0.559974141;0.320095269;0.085319666;0.259508129;1.108960641;1.038887984;-1.230874644;-0.14676815;-0.963056917;1.953912844;1.938243453;1.683709809;-0.224461064;0.782010991;-0.39217886;0.048274902;1.202965182;-1.555655174;0.881115003;-2.764066936;0.652461185;-2.666633194;-0.51071518;-0.528540298;0.032304113;-0.061704175;-0.677233374;-0.749355638;-0.72212598
-1.660678497;-1.614006152;-0.887675807;-1.106216523;-0.777796148;0.827025601;-0.178207558;0.257762697;-0.607433138;-0.611743237;-0.434486775;0.894499089;-1.74872042;-0.282892638;-0.028202506;-0.559974141;0.320095269;0.085319666;0.259508129;1.108960641;1.038887984;-1.230861142;-0.152635928;-0.966490975;1.922736738;1.914148596;1.654239973;-0.218968102;0.774171767;-0.393323844;0.043494642;1.190609871;-1.53073033;0.875760202;-2.740668927;0.647651396;-2.658867332;-0.51250278;-0.530194504;0.030436059;-0.063801561;-0.169853711;-0.197908358;-0.188177372
-1.660678497;-1.614006152;-0.887675807;-1.106216523;-0.777796148;0.827025601;-0.178207558;0.257762697;-0.607433138;-0.611743237;-0.434486775;0.894499089;-1.74872042;-0.282892638;-0.028202506;-0.559974141;0.320095269;0.085319666;0.259508129;1.108960641;1.038887984;-1.230852151;-0.156545921;-0.968780239;1.90200232;1.898110161;1.634639389;-0.21530906;0.768949804;-0.394086579;0.040310348;1.182379619;-1.514127025;0.872193187;-2.725082709;0.644447431;-2.653694212;-0.513693558;-0.531298556;0.029190633;-0.065206646;-0.371980569;-0.088448146;-0.284204692
-1.660678497;-1.614006152;-0.887675807;-1.106216523;-0.777796148;0.827025601;-0.178207558;0.257762697;-0.607433138;-0.611743237;-0.434486775;0.894499089;-1.74872042;-0.282892638;-0.028202506;-0.559974141;0.320095269;0.085319666;0.259508129;1.108960641;1.038887984;-1.230829665;-0.166314536;-0.974503041;1.850339354;1.858100563;1.585798186;-0.206171679;0.755909452;-0.39599122;0.032358511;1.161826894;-1.472665178;0.863285605;-2.686160712;0.63644647;-2.640775873;-0.516667185;-0.534063044;0.026076889;-0.06874329;-0.899985421;-0.359610944;-0.539624014
-1.660678497;-1.614006152;-0.887675807;-1.106216523;-0.777796148;0.827025601;-0.178207558;0.257762697;-0.607433138;-0.611743237;-0.434486775;0.894499089;-1.74872042;-0.282892638;-0.028202506;-0.559974141;0.320095269;0.085319666;0.259508129;1.108960641;1.038887984;-1.23080718;-0.176073972;-0.980225308;1.79892244;1.818214115;1.53718483;-0.197048854;0.742889916;-0.397892844;0.024419353;1.14130697;-1.431269438;0.854392237;-2.647300781;0.628458272;-2.627878151;-0.519636068;-0.53683373;0.022962883;-0.072313921;-0.899985421;-0.226931899;-0.444027747
-1.660678497;-1.614006152;-0.887675807;-1.106216523;-0.777796148;0.827025601;-0.178207558;0.257762697;-0.607433138;-0.611743237;-0.434486775;0.894499089;-1.74872042;-0.282892638;-0.028202506;-0.559974141;0.320095269;0.085319666;0.259508129;1.108960641;1.038887984;-1.230793693;-0.181925227;-0.98365841;1.768189772;1.794341131;1.508125626;-0.191582159;0.735088152;-0.39903239;0.019661932;1.129010738;-1.406463665;0.84906302;-2.624014565;0.623671463;-2.620149376;-0.521415126;-0.538499102;0.021094363;-0.074472551;-0.099728067;-0.168884817;-0.13811969
-1.660678497;-1.614006152;-0.887675807;-1.106216523;-0.777796148;0.827025601;-0.178207558;0.257762697;-0.607433138;-0.611743237;-0.434486775;0.894499089;-1.74872042;-0.282892638;-0.028202506;-0.559974141;0.320095269;0.085319666;0.259508129;1.108960641;1.038887984;-1.230784702;-0.185824228;-0.985947027;1.747750079;1.778450291;1.488797966;-0.187940584;0.72989112;-0.399791449;0.016492849;1.120819773;-1.389939675;0.845513041;-2.608502784;0.620482802;-2.615000979;-0.522600219;-0.539610581;0.019848634;-0.075918375;-0.318355076;1.058396347;0.027487808
-1.660678497;-1.614006152;-0.887675807;-1.106216523;-0.777796148;0.827025601;-0.178207558;0.257762697;-0.607433138;-0.611743237;-0.434486775;0.894499089;-1.74872042;-0.282892638;-0.028202506;-0.559974141;0.320095269;0.085319666;0.259508129;1.108960641;1.038887984;-1.230771224;-0.191669976;-0.989379777;1.717163432;1.754650644;1.459874;-0.18248259;0.722101782;-0.400929173;0.011743005;1.10854311;-1.365173415;0.840192311;-2.585253656;0.615703616;-2.607284511;-0.524376442;-0.541279629;0.017979967;-0.078097219;-0.136853408;-0.168884817;-0.156891321
